time,n.risk,n.event,n.censor,est,std.error,ucl,lcl,Method,Cancer,Age,Gender
1.72329,9151,4,5,0.7304,0.00513,0.73777,0.7231,Observed,HeadNeckCancer,All,Both
1.72603,9142,3,3,0.73016,0.00513,0.73754,0.72285,Observed,HeadNeckCancer,All,Both
1.72877,9136,6,2,0.72968,0.00514,0.73706,0.72237,Observed,HeadNeckCancer,All,Both
1.73151,9128,2,1,0.72952,0.00514,0.73691,0.72221,Observed,HeadNeckCancer,All,Both
1.73425,9125,1,1,0.72944,0.00514,0.73683,0.72213,Observed,HeadNeckCancer,All,Both
1.73699,9123,0,4,0.72944,0.00514,0.73683,0.72213,Observed,HeadNeckCancer,All,Both
1.73973,9119,7,4,0.72888,0.00515,0.73627,0.72156,Observed,HeadNeckCancer,All,Both
1.74247,9108,1,5,0.7288,0.00515,0.73619,0.72148,Observed,HeadNeckCancer,All,Both
1.74521,9102,3,5,0.72856,0.00515,0.73596,0.72124,Observed,HeadNeckCancer,All,Both
1.74795,9094,3,5,0.72832,0.00516,0.73572,0.72099,Observed,HeadNeckCancer,All,Both
1.75068,9086,2,0,0.72816,0.00516,0.73556,0.72083,Observed,HeadNeckCancer,All,Both
1.75342,9084,2,1,0.728,0.00516,0.7354,0.72067,Observed,HeadNeckCancer,All,Both
1.75616,9081,2,4,0.72784,0.00516,0.73524,0.72051,Observed,HeadNeckCancer,All,Both
1.7589,9075,2,5,0.72768,0.00517,0.73508,0.72035,Observed,HeadNeckCancer,All,Both
1.76164,9068,1,4,0.7276,0.00517,0.735,0.72026,Observed,HeadNeckCancer,All,Both
1.76438,9063,1,7,0.72752,0.00517,0.73492,0.72018,Observed,HeadNeckCancer,All,Both
1.76712,9055,7,3,0.72695,0.00518,0.73437,0.71961,Observed,HeadNeckCancer,All,Both
1.76986,9045,2,0,0.72679,0.00518,0.73421,0.71945,Observed,HeadNeckCancer,All,Both
1.7726,9043,2,1,0.72663,0.00518,0.73405,0.71929,Observed,HeadNeckCancer,All,Both
1.77534,9040,1,0,0.72655,0.00518,0.73397,0.71921,Observed,HeadNeckCancer,All,Both
1.77808,9039,7,6,0.72599,0.00519,0.73341,0.71864,Observed,HeadNeckCancer,All,Both
1.78082,9026,2,1,0.72583,0.00519,0.73326,0.71848,Observed,HeadNeckCancer,All,Both
1.78356,9023,3,4,0.72559,0.0052,0.73302,0.71823,Observed,HeadNeckCancer,All,Both
1.7863,9016,1,2,0.72551,0.0052,0.73294,0.71815,Observed,HeadNeckCancer,All,Both
1.78904,9013,2,0,0.72535,0.0052,0.73278,0.71799,Observed,HeadNeckCancer,All,Both
1.79178,9011,1,0,0.72527,0.0052,0.7327,0.71791,Observed,HeadNeckCancer,All,Both
1.79452,9010,1,4,0.72519,0.0052,0.73262,0.71783,Observed,HeadNeckCancer,All,Both
1.79726,9005,3,7,0.72494,0.00521,0.73238,0.71758,Observed,HeadNeckCancer,All,Both
1.8,8995,4,8,0.72462,0.00521,0.73206,0.71726,Observed,HeadNeckCancer,All,Both
1.80274,8983,0,3,0.72462,0.00521,0.73206,0.71726,Observed,HeadNeckCancer,All,Both
1.80548,8980,3,3,0.72438,0.00522,0.73182,0.71701,Observed,HeadNeckCancer,All,Both
1.80822,8974,1,0,0.7243,0.00522,0.73174,0.71693,Observed,HeadNeckCancer,All,Both
1.81096,8973,1,2,0.72422,0.00522,0.73166,0.71685,Observed,HeadNeckCancer,All,Both
1.8137,8970,2,3,0.72406,0.00522,0.7315,0.71669,Observed,HeadNeckCancer,All,Both
1.81644,8965,1,5,0.72398,0.00522,0.73142,0.7166,Observed,HeadNeckCancer,All,Both
1.81918,8959,6,6,0.72349,0.00523,0.73094,0.71611,Observed,HeadNeckCancer,All,Both
1.82192,8947,3,7,0.72325,0.00523,0.7307,0.71587,Observed,HeadNeckCancer,All,Both
1.82466,8937,3,0,0.72301,0.00524,0.73046,0.71562,Observed,HeadNeckCancer,All,Both
1.8274,8934,3,1,0.72276,0.00524,0.73022,0.71538,Observed,HeadNeckCancer,All,Both
1.83014,8930,1,1,0.72268,0.00524,0.73014,0.7153,Observed,HeadNeckCancer,All,Both
1.83288,8928,1,2,0.7226,0.00524,0.73006,0.71522,Observed,HeadNeckCancer,All,Both
1.83562,8925,2,4,0.72244,0.00524,0.7299,0.71505,Observed,HeadNeckCancer,All,Both
1.83836,8919,6,4,0.72195,0.00525,0.72942,0.71456,Observed,HeadNeckCancer,All,Both
1.8411,8909,2,6,0.72179,0.00525,0.72926,0.7144,Observed,HeadNeckCancer,All,Both
1.84384,8901,2,2,0.72163,0.00526,0.7291,0.71423,Observed,HeadNeckCancer,All,Both
1.84658,8897,1,0,0.72155,0.00526,0.72902,0.71415,Observed,HeadNeckCancer,All,Both
1.84932,8896,3,0,0.7213,0.00526,0.72878,0.7139,Observed,HeadNeckCancer,All,Both
1.85205,8893,1,2,0.72122,0.00526,0.7287,0.71382,Observed,HeadNeckCancer,All,Both
1.85479,8890,2,4,0.72106,0.00526,0.72854,0.71366,Observed,HeadNeckCancer,All,Both
1.85753,8884,2,10,0.7209,0.00527,0.72838,0.71349,Observed,HeadNeckCancer,All,Both
1.86027,8872,5,8,0.72049,0.00527,0.72798,0.71308,Observed,HeadNeckCancer,All,Both
1.86301,8859,4,2,0.72017,0.00528,0.72765,0.71276,Observed,HeadNeckCancer,All,Both
1.86575,8853,2,1,0.72,0.00528,0.72749,0.71259,Observed,HeadNeckCancer,All,Both
1.86849,8850,2,0,0.71984,0.00528,0.72733,0.71243,Observed,HeadNeckCancer,All,Both
1.87123,8848,2,3,0.71968,0.00528,0.72717,0.71226,Observed,HeadNeckCancer,All,Both
1.87397,8843,1,3,0.7196,0.00529,0.72709,0.71218,Observed,HeadNeckCancer,All,Both
1.87671,8839,2,4,0.71943,0.00529,0.72693,0.71202,Observed,HeadNeckCancer,All,Both
1.87945,8833,2,8,0.71927,0.00529,0.72677,0.71185,Observed,HeadNeckCancer,All,Both
1.88219,8823,1,0,0.71919,0.00529,0.72669,0.71177,Observed,HeadNeckCancer,All,Both
1.88493,8822,4,1,0.71886,0.0053,0.72637,0.71144,Observed,HeadNeckCancer,All,Both
1.88767,8817,6,1,0.71837,0.0053,0.72588,0.71094,Observed,HeadNeckCancer,All,Both
1.89041,8810,2,8,0.71821,0.00531,0.72572,0.71078,Observed,HeadNeckCancer,All,Both
1.89315,8800,4,12,0.71789,0.00531,0.7254,0.71045,Observed,HeadNeckCancer,All,Both
1.89589,8784,3,2,0.71764,0.00532,0.72516,0.7102,Observed,HeadNeckCancer,All,Both
1.89863,8779,4,8,0.71731,0.00532,0.72483,0.70987,Observed,HeadNeckCancer,All,Both
1.90137,8767,1,2,0.71723,0.00532,0.72475,0.70979,Observed,HeadNeckCancer,All,Both
1.90411,8764,2,1,0.71707,0.00532,0.72459,0.70962,Observed,HeadNeckCancer,All,Both
1.90959,8761,3,4,0.71682,0.00533,0.72435,0.70938,Observed,HeadNeckCancer,All,Both
1.91233,8754,1,4,0.71674,0.00533,0.72426,0.70929,Observed,HeadNeckCancer,All,Both
1.91507,8749,2,2,0.71658,0.00533,0.7241,0.70913,Observed,HeadNeckCancer,All,Both
1.91781,8745,3,1,0.71633,0.00533,0.72386,0.70888,Observed,HeadNeckCancer,All,Both
1.92055,8741,3,3,0.71608,0.00534,0.72362,0.70863,Observed,HeadNeckCancer,All,Both
1.92329,8735,1,1,0.716,0.00534,0.72354,0.70855,Observed,HeadNeckCancer,All,Both
1.92603,8733,1,0,0.71592,0.00534,0.72345,0.70847,Observed,HeadNeckCancer,All,Both
1.92877,8732,2,2,0.71576,0.00534,0.72329,0.7083,Observed,HeadNeckCancer,All,Both
1.93151,8728,1,5,0.71567,0.00534,0.72321,0.70822,Observed,HeadNeckCancer,All,Both
1.93425,8722,1,5,0.71559,0.00535,0.72313,0.70813,Observed,HeadNeckCancer,All,Both
1.93699,8716,3,3,0.71535,0.00535,0.72289,0.70788,Observed,HeadNeckCancer,All,Both
1.93973,8710,3,6,0.7151,0.00535,0.72264,0.70764,Observed,HeadNeckCancer,All,Both
1.94247,8701,3,1,0.71485,0.00536,0.7224,0.70739,Observed,HeadNeckCancer,All,Both
1.94521,8697,2,1,0.71469,0.00536,0.72224,0.70722,Observed,HeadNeckCancer,All,Both
1.94795,8694,4,3,0.71436,0.00536,0.72191,0.70689,Observed,HeadNeckCancer,All,Both
1.95068,8687,4,6,0.71403,0.00537,0.72158,0.70656,Observed,HeadNeckCancer,All,Both
1.95342,8677,2,5,0.71387,0.00537,0.72142,0.70639,Observed,HeadNeckCancer,All,Both
1.95616,8670,2,4,0.7137,0.00537,0.72126,0.70622,Observed,HeadNeckCancer,All,Both
1.9589,8664,3,6,0.71345,0.00538,0.72101,0.70597,Observed,HeadNeckCancer,All,Both
1.96164,8655,1,0,0.71337,0.00538,0.72093,0.70589,Observed,HeadNeckCancer,All,Both
1.96438,8654,1,1,0.71329,0.00538,0.72085,0.70581,Observed,HeadNeckCancer,All,Both
1.96712,8652,2,4,0.71312,0.00538,0.72069,0.70564,Observed,HeadNeckCancer,All,Both
1.96986,8646,3,3,0.71288,0.00539,0.72044,0.70539,Observed,HeadNeckCancer,All,Both
1.9726,8640,3,8,0.71263,0.00539,0.7202,0.70514,Observed,HeadNeckCancer,All,Both
1.97534,8629,4,6,0.7123,0.0054,0.71987,0.70481,Observed,HeadNeckCancer,All,Both
1.97808,8619,2,5,0.71213,0.0054,0.71971,0.70464,Observed,HeadNeckCancer,All,Both
1.98082,8612,2,0,0.71197,0.0054,0.71954,0.70447,Observed,HeadNeckCancer,All,Both
1.98356,8610,2,1,0.7118,0.0054,0.71938,0.70431,Observed,HeadNeckCancer,All,Both
1.9863,8607,3,6,0.71156,0.00541,0.71914,0.70406,Observed,HeadNeckCancer,All,Both
1.98904,8598,1,7,0.71147,0.00541,0.71905,0.70397,Observed,HeadNeckCancer,All,Both
1.99178,8590,1,3,0.71139,0.00541,0.71897,0.70389,Observed,HeadNeckCancer,All,Both
1.99452,8586,1,4,0.71131,0.00541,0.71889,0.7038,Observed,HeadNeckCancer,All,Both
1.99726,8581,1,2,0.71122,0.00541,0.71881,0.70372,Observed,HeadNeckCancer,All,Both
2,8578,3,5,0.71098,0.00542,0.71856,0.70347,Observed,HeadNeckCancer,All,Both
2.00274,8570,3,0,0.71073,0.00542,0.71832,0.70322,Observed,HeadNeckCancer,All,Both
2.00548,8567,3,2,0.71048,0.00542,0.71807,0.70297,Observed,HeadNeckCancer,All,Both
2.00822,8562,1,3,0.71039,0.00542,0.71799,0.70288,Observed,HeadNeckCancer,All,Both
2.01096,8558,2,3,0.71023,0.00543,0.71782,0.70271,Observed,HeadNeckCancer,All,Both
2.0137,8553,4,0,0.7099,0.00543,0.71749,0.70238,Observed,HeadNeckCancer,All,Both
2.01644,8549,2,0,0.70973,0.00543,0.71733,0.70221,Observed,HeadNeckCancer,All,Both
2.01918,8547,1,0,0.70965,0.00544,0.71725,0.70213,Observed,HeadNeckCancer,All,Both
2.02192,8546,2,0,0.70948,0.00544,0.71708,0.70196,Observed,HeadNeckCancer,All,Both
2.02466,8544,2,1,0.70932,0.00544,0.71692,0.70179,Observed,HeadNeckCancer,All,Both
2.0274,8541,2,5,0.70915,0.00544,0.71675,0.70162,Observed,HeadNeckCancer,All,Both
2.03014,8534,1,3,0.70907,0.00544,0.71667,0.70154,Observed,HeadNeckCancer,All,Both
2.03288,8530,6,2,0.70857,0.00545,0.71618,0.70104,Observed,HeadNeckCancer,All,Both
2.03562,8522,3,5,0.70832,0.00546,0.71593,0.70078,Observed,HeadNeckCancer,All,Both
2.03836,8514,4,2,0.70799,0.00546,0.7156,0.70045,Observed,HeadNeckCancer,All,Both
2.0411,8508,6,0,0.70749,0.00547,0.71511,0.69994,Observed,HeadNeckCancer,All,Both
2.04384,8502,3,4,0.70724,0.00547,0.71486,0.69969,Observed,HeadNeckCancer,All,Both
2.04658,8495,2,5,0.70707,0.00547,0.7147,0.69952,Observed,HeadNeckCancer,All,Both
2.04932,8488,2,3,0.7069,0.00548,0.71453,0.69935,Observed,HeadNeckCancer,All,Both
2.05205,8483,4,2,0.70657,0.00548,0.7142,0.69902,Observed,HeadNeckCancer,All,Both
2.05479,8477,3,4,0.70632,0.00549,0.71396,0.69877,Observed,HeadNeckCancer,All,Both
2.05753,8470,1,1,0.70624,0.00549,0.71387,0.69868,Observed,HeadNeckCancer,All,Both
2.06027,8468,5,1,0.70582,0.00549,0.71346,0.69826,Observed,HeadNeckCancer,All,Both
2.06301,8462,3,7,0.70557,0.0055,0.71321,0.69801,Observed,HeadNeckCancer,All,Both
2.06575,8452,3,3,0.70532,0.0055,0.71296,0.69775,Observed,HeadNeckCancer,All,Both
2.06849,8446,3,1,0.70507,0.00551,0.71272,0.6975,Observed,HeadNeckCancer,All,Both
2.07123,8442,1,8,0.70498,0.00551,0.71263,0.69742,Observed,HeadNeckCancer,All,Both
2.07397,8433,5,6,0.70457,0.00551,0.71222,0.69699,Observed,HeadNeckCancer,All,Both
2.07671,8422,1,1,0.70448,0.00551,0.71214,0.69691,Observed,HeadNeckCancer,All,Both
2.07945,8420,1,1,0.7044,0.00552,0.71205,0.69683,Observed,HeadNeckCancer,All,Both
2.08219,8418,1,7,0.70432,0.00552,0.71197,0.69674,Observed,HeadNeckCancer,All,Both
2.08493,8410,1,5,0.70423,0.00552,0.71189,0.69666,Observed,HeadNeckCancer,All,Both
2.08767,8404,1,5,0.70415,0.00552,0.71181,0.69657,Observed,HeadNeckCancer,All,Both
2.09041,8398,0,6,0.70415,0.00552,0.71181,0.69657,Observed,HeadNeckCancer,All,Both
2.09315,8392,1,5,0.70406,0.00552,0.71172,0.69649,Observed,HeadNeckCancer,All,Both
2.09589,8386,0,1,0.70406,0.00552,0.71172,0.69649,Observed,HeadNeckCancer,All,Both
2.09863,8385,2,2,0.7039,0.00552,0.71156,0.69632,Observed,HeadNeckCancer,All,Both
2.10137,8381,2,4,0.70373,0.00553,0.71139,0.69615,Observed,HeadNeckCancer,All,Both
2.10411,8375,1,8,0.70364,0.00553,0.71131,0.69606,Observed,HeadNeckCancer,All,Both
2.10685,8366,1,3,0.70356,0.00553,0.71122,0.69598,Observed,HeadNeckCancer,All,Both
2.10959,8362,3,6,0.70331,0.00553,0.71097,0.69572,Observed,HeadNeckCancer,All,Both
2.11233,8353,3,5,0.70305,0.00554,0.71072,0.69547,Observed,HeadNeckCancer,All,Both
2.11507,8345,0,1,0.70305,0.00554,0.71072,0.69547,Observed,HeadNeckCancer,All,Both
2.11781,8344,2,1,0.70289,0.00554,0.71056,0.6953,Observed,HeadNeckCancer,All,Both
2.12055,8341,5,2,0.70247,0.00555,0.71014,0.69487,Observed,HeadNeckCancer,All,Both
2.12329,8334,1,5,0.70238,0.00555,0.71006,0.69479,Observed,HeadNeckCancer,All,Both
2.12603,8328,2,2,0.70221,0.00555,0.70989,0.69462,Observed,HeadNeckCancer,All,Both
2.12877,8324,1,2,0.70213,0.00555,0.70981,0.69453,Observed,HeadNeckCancer,All,Both
2.13151,8321,3,3,0.70187,0.00555,0.70956,0.69428,Observed,HeadNeckCancer,All,Both
2.13425,8315,1,2,0.70179,0.00556,0.70947,0.69419,Observed,HeadNeckCancer,All,Both
2.13699,8312,2,3,0.70162,0.00556,0.70931,0.69402,Observed,HeadNeckCancer,All,Both
2.14247,8307,5,4,0.7012,0.00556,0.70889,0.69359,Observed,HeadNeckCancer,All,Both
2.14521,8298,2,2,0.70103,0.00557,0.70872,0.69342,Observed,HeadNeckCancer,All,Both
2.14795,8294,1,2,0.70095,0.00557,0.70864,0.69334,Observed,HeadNeckCancer,All,Both
2.15068,8291,3,3,0.70069,0.00557,0.70839,0.69308,Observed,HeadNeckCancer,All,Both
2.15342,8285,2,1,0.70052,0.00558,0.70822,0.69291,Observed,HeadNeckCancer,All,Both
2.15616,8282,1,0,0.70044,0.00558,0.70814,0.69282,Observed,HeadNeckCancer,All,Both
2.1589,8281,3,3,0.70018,0.00558,0.70788,0.69257,Observed,HeadNeckCancer,All,Both
2.16164,8275,3,5,0.69993,0.00558,0.70763,0.69231,Observed,HeadNeckCancer,All,Both
2.16438,8267,0,5,0.69993,0.00558,0.70763,0.69231,Observed,HeadNeckCancer,All,Both
2.16712,8262,2,5,0.69976,0.00559,0.70747,0.69214,Observed,HeadNeckCancer,All,Both
2.16986,8255,2,3,0.69959,0.00559,0.7073,0.69197,Observed,HeadNeckCancer,All,Both
2.1726,8250,2,0,0.69942,0.00559,0.70713,0.6918,Observed,HeadNeckCancer,All,Both
2.17534,8248,4,0,0.69908,0.0056,0.70679,0.69146,Observed,HeadNeckCancer,All,Both
2.17808,8244,1,6,0.699,0.0056,0.70671,0.69137,Observed,HeadNeckCancer,All,Both
2.18082,8237,2,4,0.69883,0.0056,0.70654,0.6912,Observed,HeadNeckCancer,All,Both
2.18356,8231,4,5,0.69849,0.00561,0.70621,0.69086,Observed,HeadNeckCancer,All,Both
2.1863,8222,5,6,0.69806,0.00561,0.70579,0.69043,Observed,HeadNeckCancer,All,Both
2.18904,8211,2,3,0.69789,0.00562,0.70562,0.69025,Observed,HeadNeckCancer,All,Both
2.19178,8206,2,2,0.69772,0.00562,0.70545,0.69008,Observed,HeadNeckCancer,All,Both
2.19452,8202,3,1,0.69747,0.00562,0.7052,0.68982,Observed,HeadNeckCancer,All,Both
2.19726,8198,1,1,0.69738,0.00562,0.70511,0.68974,Observed,HeadNeckCancer,All,Both
2.2,8196,2,4,0.69721,0.00563,0.70494,0.68957,Observed,HeadNeckCancer,All,Both
2.20274,8190,3,2,0.69696,0.00563,0.70469,0.68931,Observed,HeadNeckCancer,All,Both
2.20548,8185,2,0,0.69679,0.00563,0.70452,0.68914,Observed,HeadNeckCancer,All,Both
2.20822,8183,3,1,0.69653,0.00564,0.70427,0.68888,Observed,HeadNeckCancer,All,Both
2.2137,8179,2,0,0.69636,0.00564,0.7041,0.68871,Observed,HeadNeckCancer,All,Both
2.21644,8177,1,3,0.69628,0.00564,0.70402,0.68862,Observed,HeadNeckCancer,All,Both
2.21918,8173,4,3,0.69594,0.00565,0.70368,0.68828,Observed,HeadNeckCancer,All,Both
2.22192,8166,0,4,0.69594,0.00565,0.70368,0.68828,Observed,HeadNeckCancer,All,Both
2.22466,8162,2,2,0.69577,0.00565,0.70351,0.6881,Observed,HeadNeckCancer,All,Both
2.2274,8158,3,2,0.69551,0.00565,0.70326,0.68785,Observed,HeadNeckCancer,All,Both
2.23014,8153,1,2,0.69542,0.00565,0.70317,0.68776,Observed,HeadNeckCancer,All,Both
2.23288,8150,3,0,0.69517,0.00566,0.70292,0.6875,Observed,HeadNeckCancer,All,Both
2.23562,8147,3,6,0.69491,0.00566,0.70267,0.68724,Observed,HeadNeckCancer,All,Both
2.23836,8138,3,6,0.69466,0.00567,0.70241,0.68698,Observed,HeadNeckCancer,All,Both
2.2411,8129,1,6,0.69457,0.00567,0.70233,0.6869,Observed,HeadNeckCancer,All,Both
2.24384,8122,2,3,0.6944,0.00567,0.70216,0.68673,Observed,HeadNeckCancer,All,Both
2.24658,8117,3,4,0.69414,0.00567,0.70191,0.68647,Observed,HeadNeckCancer,All,Both
2.24932,8110,1,1,0.69406,0.00568,0.70182,0.68638,Observed,HeadNeckCancer,All,Both
2.25205,8108,2,3,0.69389,0.00568,0.70165,0.68621,Observed,HeadNeckCancer,All,Both
2.25479,8103,4,7,0.69354,0.00568,0.70131,0.68586,Observed,HeadNeckCancer,All,Both
2.25753,8092,0,2,0.69354,0.00568,0.70131,0.68586,Observed,HeadNeckCancer,All,Both
2.26027,8090,1,1,0.69346,0.00568,0.70123,0.68577,Observed,HeadNeckCancer,All,Both
2.26301,8088,2,5,0.69329,0.00569,0.70106,0.6856,Observed,HeadNeckCancer,All,Both
2.26575,8081,2,3,0.69311,0.00569,0.70089,0.68543,Observed,HeadNeckCancer,All,Both
2.26849,8076,2,1,0.69294,0.00569,0.70072,0.68525,Observed,HeadNeckCancer,All,Both
2.27123,8073,3,0,0.69269,0.0057,0.70046,0.68499,Observed,HeadNeckCancer,All,Both
2.27397,8070,0,3,0.69269,0.0057,0.70046,0.68499,Observed,HeadNeckCancer,All,Both
2.27671,8067,2,2,0.69251,0.0057,0.70029,0.68482,Observed,HeadNeckCancer,All,Both
2.27945,8063,1,3,0.69243,0.0057,0.70021,0.68473,Observed,HeadNeckCancer,All,Both
2.28219,8059,3,8,0.69217,0.00571,0.69995,0.68447,Observed,HeadNeckCancer,All,Both
2.28493,8048,2,1,0.692,0.00571,0.69978,0.6843,Observed,HeadNeckCancer,All,Both
2.28767,8045,4,0,0.69165,0.00571,0.69944,0.68395,Observed,HeadNeckCancer,All,Both
2.29041,8041,4,2,0.69131,0.00572,0.6991,0.6836,Observed,HeadNeckCancer,All,Both
2.29315,8035,1,3,0.69122,0.00572,0.69902,0.68352,Observed,HeadNeckCancer,All,Both
2.29589,8031,2,5,0.69105,0.00572,0.69885,0.68334,Observed,HeadNeckCancer,All,Both
2.29863,8024,5,6,0.69062,0.00573,0.69842,0.68291,Observed,HeadNeckCancer,All,Both
2.30137,8013,2,1,0.69045,0.00573,0.69825,0.68274,Observed,HeadNeckCancer,All,Both
2.30411,8010,1,2,0.69036,0.00573,0.69816,0.68265,Observed,HeadNeckCancer,All,Both
2.30685,8007,2,0,0.69019,0.00574,0.69799,0.68247,Observed,HeadNeckCancer,All,Both
2.30959,8005,1,1,0.6901,0.00574,0.69791,0.68239,Observed,HeadNeckCancer,All,Both
2.31233,8003,1,5,0.69002,0.00574,0.69782,0.6823,Observed,HeadNeckCancer,All,Both
2.31507,7997,1,4,0.68993,0.00574,0.69774,0.68221,Observed,HeadNeckCancer,All,Both
2.31781,7992,4,1,0.68959,0.00575,0.6974,0.68186,Observed,HeadNeckCancer,All,Both
2.32055,7987,4,4,0.68924,0.00575,0.69705,0.68152,Observed,HeadNeckCancer,All,Both
2.32329,7979,2,5,0.68907,0.00575,0.69688,0.68134,Observed,HeadNeckCancer,All,Both
2.32603,7972,3,0,0.68881,0.00576,0.69663,0.68108,Observed,HeadNeckCancer,All,Both
2.32877,7969,4,2,0.68846,0.00576,0.69628,0.68073,Observed,HeadNeckCancer,All,Both
2.33151,7963,2,4,0.68829,0.00577,0.69611,0.68056,Observed,HeadNeckCancer,All,Both
2.33425,7957,1,2,0.6882,0.00577,0.69603,0.68047,Observed,HeadNeckCancer,All,Both
2.33699,7954,3,5,0.68794,0.00577,0.69577,0.68021,Observed,HeadNeckCancer,All,Both
2.33973,7946,2,2,0.68777,0.00577,0.6956,0.68003,Observed,HeadNeckCancer,All,Both
2.34247,7942,4,1,0.68742,0.00578,0.69526,0.67968,Observed,HeadNeckCancer,All,Both
2.34521,7937,2,0,0.68725,0.00578,0.69509,0.67951,Observed,HeadNeckCancer,All,Both
2.34795,7935,2,0,0.68708,0.00579,0.69491,0.67933,Observed,HeadNeckCancer,All,Both
2.35068,7933,4,4,0.68673,0.00579,0.69457,0.67898,Observed,HeadNeckCancer,All,Both
2.35342,7925,0,3,0.68673,0.00579,0.69457,0.67898,Observed,HeadNeckCancer,All,Both
2.35616,7922,2,3,0.68656,0.00579,0.6944,0.67881,Observed,HeadNeckCancer,All,Both
2.3589,7917,0,1,0.68656,0.00579,0.6944,0.67881,Observed,HeadNeckCancer,All,Both
2.36164,7916,5,4,0.68612,0.0058,0.69397,0.67837,Observed,HeadNeckCancer,All,Both
2.36438,7907,1,1,0.68604,0.0058,0.69388,0.67828,Observed,HeadNeckCancer,All,Both
2.36712,7905,0,1,0.68604,0.0058,0.69388,0.67828,Observed,HeadNeckCancer,All,Both
2.36986,7904,4,3,0.68569,0.00581,0.69354,0.67793,Observed,HeadNeckCancer,All,Both
2.3726,7897,2,5,0.68552,0.00581,0.69337,0.67775,Observed,HeadNeckCancer,All,Both
2.37534,7890,2,4,0.68534,0.00581,0.6932,0.67758,Observed,HeadNeckCancer,All,Both
2.37808,7884,2,5,0.68517,0.00582,0.69302,0.6774,Observed,HeadNeckCancer,All,Both
2.38082,7877,5,2,0.68473,0.00582,0.69259,0.67696,Observed,HeadNeckCancer,All,Both
2.38356,7870,5,1,0.6843,0.00583,0.69216,0.67653,Observed,HeadNeckCancer,All,Both
2.3863,7864,0,1,0.6843,0.00583,0.69216,0.67653,Observed,HeadNeckCancer,All,Both
2.38904,7863,1,2,0.68421,0.00583,0.69208,0.67644,Observed,HeadNeckCancer,All,Both
2.39178,7860,0,5,0.68421,0.00583,0.69208,0.67644,Observed,HeadNeckCancer,All,Both
2.39452,7855,2,6,0.68404,0.00583,0.6919,0.67626,Observed,HeadNeckCancer,All,Both
2.39726,7847,2,2,0.68386,0.00584,0.69173,0.67609,Observed,HeadNeckCancer,All,Both
2.4,7843,0,3,0.68386,0.00584,0.69173,0.67609,Observed,HeadNeckCancer,All,Both
2.40548,7840,3,1,0.6836,0.00584,0.69147,0.67582,Observed,HeadNeckCancer,All,Both
2.40822,7836,1,7,0.68352,0.00584,0.69139,0.67573,Observed,HeadNeckCancer,All,Both
2.41096,7828,2,4,0.68334,0.00585,0.69121,0.67556,Observed,HeadNeckCancer,All,Both
2.4137,7822,3,2,0.68308,0.00585,0.69095,0.67529,Observed,HeadNeckCancer,All,Both
2.41644,7817,1,6,0.68299,0.00585,0.69087,0.6752,Observed,HeadNeckCancer,All,Both
2.41918,7810,4,1,0.68264,0.00586,0.69052,0.67485,Observed,HeadNeckCancer,All,Both
2.42192,7805,0,1,0.68264,0.00586,0.69052,0.67485,Observed,HeadNeckCancer,All,Both
2.42466,7804,1,0,0.68255,0.00586,0.69044,0.67476,Observed,HeadNeckCancer,All,Both
2.4274,7803,2,2,0.68238,0.00586,0.69026,0.67459,Observed,HeadNeckCancer,All,Both
2.43014,7799,3,4,0.68212,0.00586,0.69,0.67432,Observed,HeadNeckCancer,All,Both
2.43288,7792,3,8,0.68185,0.00587,0.68974,0.67406,Observed,HeadNeckCancer,All,Both
2.43562,7781,1,6,0.68177,0.00587,0.68966,0.67397,Observed,HeadNeckCancer,All,Both
2.43836,7774,2,4,0.68159,0.00587,0.68948,0.67379,Observed,HeadNeckCancer,All,Both
2.4411,7768,2,1,0.68142,0.00588,0.68931,0.67361,Observed,HeadNeckCancer,All,Both
2.44384,7765,6,2,0.68089,0.00588,0.68879,0.67308,Observed,HeadNeckCancer,All,Both
2.44658,7757,2,1,0.68071,0.00589,0.68861,0.6729,Observed,HeadNeckCancer,All,Both
2.44932,7754,2,7,0.68054,0.00589,0.68844,0.67273,Observed,HeadNeckCancer,All,Both
2.45205,7745,2,6,0.68036,0.00589,0.68827,0.67255,Observed,HeadNeckCancer,All,Both
2.45479,7737,3,2,0.6801,0.0059,0.688,0.67228,Observed,HeadNeckCancer,All,Both
2.45753,7732,1,7,0.68001,0.0059,0.68792,0.67219,Observed,HeadNeckCancer,All,Both
2.46027,7724,1,0,0.67992,0.0059,0.68783,0.6721,Observed,HeadNeckCancer,All,Both
2.46301,7723,1,0,0.67983,0.0059,0.68774,0.67202,Observed,HeadNeckCancer,All,Both
2.46575,7722,1,3,0.67975,0.0059,0.68766,0.67193,Observed,HeadNeckCancer,All,Both
2.46849,7718,2,4,0.67957,0.00591,0.68748,0.67175,Observed,HeadNeckCancer,All,Both
2.47123,7712,3,3,0.67931,0.00591,0.68722,0.67148,Observed,HeadNeckCancer,All,Both
2.47397,7706,1,2,0.67922,0.00591,0.68713,0.67139,Observed,HeadNeckCancer,All,Both
2.47671,7703,0,2,0.67922,0.00591,0.68713,0.67139,Observed,HeadNeckCancer,All,Both
2.47945,7701,1,0,0.67913,0.00591,0.68705,0.6713,Observed,HeadNeckCancer,All,Both
