"time","n.risk","n.event","n.censor","est","std.error","ucl","lcl","Method","Cancer","Age","Gender"
7.304,194,1,0,0.0452,0.0504688070765812,0.0499,0.04095,"Observed","PancreaticCancer","All","Both"
7.304,21336,3,16,0.65088,0.00313255196752748,0.65489,0.64689,"Observed","ProstateCancer","All","Both"
7.304,544,0,1,0.14975,0.0293881775025396,0.15863,0.14137,"Observed","StomachCancer","All","Both"
7.307,30532,3,26,0.76291,0.00214460854954004,0.76613,0.75971,"Observed","BreastCancer","All","Both"
7.307,11764,1,10,0.45238,0.00508456581143925,0.45691,0.44789,"Observed","ColorectalCancer","All","Both"
7.307,2695,1,4,0.49178,0.0102730224395376,0.50178,0.48197,"Observed","HeadNeckCancer","All","Both"
7.307,1555,0,1,0.09606,0.0169592697984691,0.0993,0.09292,"Observed","LungCancer","All","Both"
7.307,21317,2,15,0.65082,0.00313325445987809,0.65483,0.64683,"Observed","ProstateCancer","All","Both"
7.31,30503,1,16,0.76289,0.00214485911761125,0.7661,0.75969,"Observed","BreastCancer","All","Both"
7.31,11753,2,7,0.4523,0.00508598965331214,0.45683,0.44781,"Observed","ColorectalCancer","All","Both"
7.31,2690,0,1,0.49178,0.0102730224395376,0.50178,0.48197,"Observed","HeadNeckCancer","All","Both"
7.31,1554,1,2,0.096,0.0169714817212935,0.09924,0.09286,"Observed","LungCancer","All","Both"
7.31,21300,6,11,0.65063,0.00313536475166097,0.65464,0.64665,"Observed","ProstateCancer","All","Both"
7.31,543,0,1,0.14975,0.0293881775025396,0.15863,0.14137,"Observed","StomachCancer","All","Both"
7.312,30486,2,2,0.76284,0.0021453607413128,0.76605,0.75964,"Observed","BreastCancer","All","Both"
7.312,11744,2,5,0.45222,0.00508741527911096,0.45675,0.44774,"Observed","ColorectalCancer","All","Both"
7.312,2689,1,0,0.49159,0.0102797539021375,0.5016,0.48179,"Observed","HeadNeckCancer","All","Both"
7.312,1551,1,0,0.09593,0.0169837321146558,0.09918,0.09279,"Observed","LungCancer","All","Both"
7.312,21283,5,2,0.65048,0.00313712496941243,0.65449,0.64649,"Observed","ProstateCancer","All","Both"
7.315,30482,4,4,0.76274,0.00214636396600191,0.76595,0.75954,"Observed","BreastCancer","All","Both"
7.315,11737,1,0,0.45218,0.00508812873176449,0.45672,0.4477,"Observed","ColorectalCancer","All","Both"
7.315,2688,1,2,0.49141,0.0102864859651515,0.50142,0.4816,"Observed","HeadNeckCancer","All","Both"
7.315,162,1,0,0.12417,0.0516724499103369,0.13741,0.11221,"Observed","LiverCancer","All","Both"
7.315,21276,3,2,0.65039,0.00313818122157657,0.6544,0.6464,"Observed","ProstateCancer","All","Both"
7.318,30474,1,17,0.76271,0.0021466148058818,0.76593,0.75951,"Observed","BreastCancer","All","Both"
7.318,11736,4,6,0.45203,0.00509098275802643,0.45656,0.44754,"Observed","ColorectalCancer","All","Both"
7.318,1550,0,1,0.09593,0.0169837321146558,0.09918,0.09279,"Observed","LungCancer","All","Both"
7.318,21271,1,16,0.65036,0.00313853335903224,0.65437,0.64637,"Observed","ProstateCancer","All","Both"
7.321,30456,1,16,0.76269,0.00214686591299508,0.76591,0.75949,"Observed","BreastCancer","All","Both"
7.321,11726,0,5,0.45203,0.00509098275802643,0.45656,0.44754,"Observed","ColorectalCancer","All","Both"
7.321,2685,0,2,0.49141,0.0102864859651515,0.50142,0.4816,"Observed","HeadNeckCancer","All","Both"
7.321,1549,1,0,0.09587,0.016996005308889,0.09912,0.09273,"Observed","LungCancer","All","Both"
7.321,193,0,2,0.0452,0.0504688070765812,0.0499,0.04095,"Observed","PancreaticCancer","All","Both"
7.321,21254,6,12,0.65017,0.00314064923109591,0.65419,0.64619,"Observed","ProstateCancer","All","Both"
7.323,30439,6,21,0.76254,0.00214837386906715,0.76576,0.75933,"Observed","BreastCancer","All","Both"
7.323,11721,4,7,0.45188,0.00509384248988569,0.45641,0.44739,"Observed","ColorectalCancer","All","Both"
7.323,2683,0,5,0.49141,0.0102864859651515,0.50142,0.4816,"Observed","HeadNeckCancer","All","Both"
7.323,1548,0,1,0.09587,0.016996005308889,0.09912,0.09273,"Observed","LungCancer","All","Both"
7.323,21236,4,10,0.65005,0.0031420612786409,0.65407,0.64606,"Observed","ProstateCancer","All","Both"
7.326,30412,3,19,0.76246,0.00214912871442377,0.76568,0.75926,"Observed","BreastCancer","All","Both"
7.326,11710,3,12,0.45176,0.00509599008146831,0.4563,0.44727,"Observed","ColorectalCancer","All","Both"
7.326,2678,0,4,0.49141,0.0102864859651515,0.50142,0.4816,"Observed","HeadNeckCancer","All","Both"
7.326,1547,0,2,0.09587,0.016996005308889,0.09912,0.09273,"Observed","LungCancer","All","Both"
7.326,21222,4,23,0.64993,0.00314347455446371,0.65395,0.64594,"Observed","ProstateCancer","All","Both"
7.326,542,1,0,0.14948,0.029446143418555,0.15836,0.14109,"Observed","StomachCancer","All","Both"
7.329,30390,1,16,0.76244,0.00214938061839653,0.76566,0.75923,"Observed","BreastCancer","All","Both"
7.329,11695,1,12,0.45172,0.00509670745863141,0.45626,0.44723,"Observed","ColorectalCancer","All","Both"
7.329,2674,0,2,0.49141,0.0102864859651515,0.50142,0.4816,"Observed","HeadNeckCancer","All","Both"
7.329,161,0,1,0.12417,0.0516724499103369,0.13741,0.11221,"Observed","LiverCancer","All","Both"
7.329,1545,1,2,0.09581,0.0170083332312033,0.09906,0.09267,"Observed","LungCancer","All","Both"
7.329,21195,4,16,0.64981,0.00314489079608299,0.65382,0.64581,"Observed","ProstateCancer","All","Both"
7.332,30373,0,3,0.76244,0.00214938061839653,0.76566,0.75923,"Observed","BreastCancer","All","Both"
7.332,2672,1,0,0.49123,0.0102932944256504,0.50124,0.48142,"Observed","HeadNeckCancer","All","Both"
7.332,191,0,1,0.0452,0.0504688070765812,0.0499,0.04095,"Observed","PancreaticCancer","All","Both"
7.332,21175,6,4,0.64962,0.00314701817601237,0.65364,0.64563,"Observed","ProstateCancer","All","Both"
7.334,30370,1,1,0.76241,0.00214963282468636,0.76563,0.75921,"Observed","BreastCancer","All","Both"
7.334,11682,2,3,0.45164,0.00509814522723693,0.45618,0.44715,"Observed","ColorectalCancer","All","Both"
7.334,2671,0,1,0.49123,0.0102932944256504,0.50124,0.48142,"Observed","HeadNeckCancer","All","Both"
7.334,1542,1,0,0.09575,0.0170207002031052,0.099,0.09261,"Observed","LungCancer","All","Both"
7.334,21165,6,1,0.64944,0.00314914612781063,0.65346,0.64544,"Observed","ProstateCancer","All","Both"
7.337,30368,1,9,0.76239,0.00214988503460529,0.76561,0.75918,"Observed","BreastCancer","All","Both"
7.337,11677,5,7,0.45145,0.00510174187643297,0.45599,0.44696,"Observed","ColorectalCancer","All","Both"
7.337,2670,1,1,0.49104,0.0103001085812484,0.50106,0.48123,"Observed","HeadNeckCancer","All","Both"
7.337,1541,0,1,0.09575,0.0170207002031052,0.099,0.09261,"Observed","LungCancer","All","Both"
7.337,21158,4,13,0.64932,0.00315056476800022,0.65334,0.64532,"Observed","ProstateCancer","All","Both"
7.34,30358,3,30,0.76231,0.00215064203512071,0.76553,0.75911,"Observed","BreastCancer","All","Both"
7.34,11665,1,21,0.45141,0.00510246213529921,0.45595,0.44692,"Observed","ColorectalCancer","All","Both"
7.34,2668,0,2,0.49104,0.0103001085812484,0.50106,0.48123,"Observed","HeadNeckCancer","All","Both"
7.34,160,0,1,0.12417,0.0516724499103369,0.13741,0.11221,"Observed","LiverCancer","All","Both"
7.34,21141,2,28,0.64925,0.00315127492223234,0.65328,0.64526,"Observed","ProstateCancer","All","Both"
7.342,30325,2,25,0.76226,0.00215114763603164,0.76548,0.75906,"Observed","BreastCancer","All","Both"
7.342,11643,1,8,0.45137,0.00510318501654644,0.45591,0.44688,"Observed","ColorectalCancer","All","Both"
7.342,2666,1,1,0.49086,0.0103069386782949,0.50087,0.48104,"Observed","HeadNeckCancer","All","Both"
7.342,21111,7,15,0.64904,0.00315376685595571,0.65306,0.64504,"Observed","ProstateCancer","All","Both"
7.342,541,1,0,0.1492,0.0295042095062404,0.15808,0.14082,"Observed","StomachCancer","All","Both"
7.345,30298,2,16,0.76221,0.00215165401937898,0.76543,0.759,"Observed","BreastCancer","All","Both"
7.345,11634,3,7,0.45126,0.00510535677453916,0.4558,0.44676,"Observed","ColorectalCancer","All","Both"
7.345,2664,0,5,0.49086,0.0103069386782949,0.50087,0.48104,"Observed","HeadNeckCancer","All","Both"
7.345,1540,1,0,0.09569,0.0170330903141643,0.09893,0.09254,"Observed","LungCancer","All","Both"
7.345,21089,1,14,0.64901,0.00315412332719533,0.65303,0.64501,"Observed","ProstateCancer","All","Both"
7.345,540,0,1,0.1492,0.0295042095062404,0.15808,0.14082,"Observed","StomachCancer","All","Both"
7.348,30280,2,6,0.76216,0.00215216088560622,0.76538,0.75895,"Observed","BreastCancer","All","Both"
7.348,11624,0,3,0.45126,0.00510535677453916,0.4558,0.44676,"Observed","ColorectalCancer","All","Both"
7.348,159,0,1,0.12417,0.0516724499103369,0.13741,0.11221,"Observed","LiverCancer","All","Both"
7.348,21074,3,5,0.64892,0.00315519412322596,0.65294,0.64492,"Observed","ProstateCancer","All","Both"
7.351,30272,0,3,0.76216,0.00215216088560622,0.76538,0.75895,"Observed","BreastCancer","All","Both"
7.351,11621,1,1,0.45122,0.00510608198395418,0.45576,0.44673,"Observed","ColorectalCancer","All","Both"
7.351,2659,1,0,0.49067,0.0103138002319322,0.50069,0.48085,"Observed","HeadNeckCancer","All","Both"
7.351,1539,2,1,0.09556,0.0170578918168735,0.09881,0.09242,"Observed","LungCancer","All","Both"
7.351,21066,5,1,0.64876,0.00315697950049116,0.65279,0.64476,"Observed","ProstateCancer","All","Both"
7.353,30269,4,5,0.76206,0.00215317506362679,0.76528,0.75885,"Observed","BreastCancer","All","Both"
7.353,11619,4,1,0.45106,0.0051089835393657,0.4556,0.44657,"Observed","ColorectalCancer","All","Both"
7.353,158,1,0,0.12339,0.0520610690178179,0.13664,0.11142,"Observed","LiverCancer","All","Both"
7.353,21060,4,6,0.64864,0.00315840782129426,0.65267,0.64464,"Observed","ProstateCancer","All","Both"
7.353,539,1,0,0.14892,0.0295625923845389,0.15781,0.14054,"Observed","StomachCancer","All","Both"
7.356,30260,2,19,0.76201,0.00215368224158441,0.76523,0.7588,"Observed","BreastCancer","All","Both"
7.356,11614,4,13,0.45091,0.0051118859449923,0.45545,0.44641,"Observed","ColorectalCancer","All","Both"
7.356,2658,0,1,0.49067,0.0103138002319322,0.50069,0.48085,"Observed","HeadNeckCancer","All","Both"
7.356,1536,2,1,0.09544,0.0170827541388516,0.09869,0.09229,"Observed","LungCancer","All","Both"
7.356,21050,3,15,0.64855,0.00315947960480263,0.65258,0.64454,"Observed","ProstateCancer","All","Both"
7.359,30239,0,32,0.76201,0.00215368224158441,0.76523,0.7588,"Observed","BreastCancer","All","Both"
7.359,11597,1,6,0.45087,0.00511261322909047,0.45541,0.44637,"Observed","ColorectalCancer","All","Both"
7.359,1533,0,3,0.09544,0.0170827541388516,0.09869,0.09229,"Observed","LungCancer","All","Both"
7.359,21032,1,15,0.64852,0.00315983736281089,0.65254,0.64451,"Observed","ProstateCancer","All","Both"
7.362,30207,2,20,0.76196,0.00215419108087222,0.76518,0.75875,"Observed","BreastCancer","All","Both"
7.362,11590,1,8,0.45083,0.00511334128837476,0.45537,0.44633,"Observed","ColorectalCancer","All","Both"
7.362,2657,0,2,0.49067,0.0103138002319322,0.50069,0.48085,"Observed","HeadNeckCancer","All","Both"
7.362,21016,7,14,0.6483,0.00316234506278798,0.65233,0.64429,"Observed","ProstateCancer","All","Both"
7.362,538,0,1,0.14892,0.0295625923845389,0.15781,0.14054,"Observed","StomachCancer","All","Both"
7.364,30185,1,17,0.76194,0.00215444581793167,0.76516,0.75872,"Observed","BreastCancer","All","Both"
7.364,11581,5,8,0.45064,0.00511698694580077,0.45518,0.44614,"Observed","ColorectalCancer","All","Both"
7.364,2655,1,3,0.49049,0.0103206778976972,0.50051,0.48067,"Observed","HeadNeckCancer","All","Both"
7.364,1530,2,1,0.09531,0.0171077754108103,0.09856,0.09217,"Observed","LungCancer","All","Both"
7.364,20995,3,15,0.64821,0.00316342112758119,0.65224,0.6442,"Observed","ProstateCancer","All","Both"
7.367,30167,2,19,0.76188,0.00215495582661414,0.76511,0.75867,"Observed","BreastCancer","All","Both"
7.367,11568,1,7,0.4506,0.00511771715229892,0.45514,0.4461,"Observed","ColorectalCancer","All","Both"
7.367,2651,0,1,0.49049,0.0103206778976972,0.50051,0.48067,"Observed","HeadNeckCancer","All","Both"
7.367,1527,0,1,0.09531,0.0171077754108103,0.09856,0.09217,"Observed","LungCancer","All","Both"
7.367,190,0,1,0.0452,0.0504688070765812,0.0499,0.04095,"Observed","PancreaticCancer","All","Both"
7.367,20977,3,14,0.64811,0.00316449867315303,0.65215,0.64411,"Observed","ProstateCancer","All","Both"
7.37,30146,0,4,0.76188,0.00215495582661414,0.76511,0.75867,"Observed","BreastCancer","All","Both"
7.37,11560,4,3,0.45044,0.00512064173747989,0.45498,0.44594,"Observed","ColorectalCancer","All","Both"
7.37,20960,5,0,0.64796,0.0031662968515432,0.65199,0.64395,"Observed","ProstateCancer","All","Both"
7.373,30142,3,0,0.76181,0.00215572190779608,0.76503,0.7586,"Observed","BreastCancer","All","Both"
7.373,11553,0,1,0.45044,0.00512064173747989,0.45498,0.44594,"Observed","ColorectalCancer","All","Both"
7.373,2650,0,1,0.49049,0.0103206778976972,0.50051,0.48067,"Observed","HeadNeckCancer","All","Both"
7.373,1526,4,1,0.09506,0.0171580362553372,0.09831,0.09192,"Observed","LungCancer","All","Both"
7.373,20955,2,4,0.6479,0.00316701607719829,0.65193,0.64389,"Observed","ProstateCancer","All","Both"
7.373,537,1,0,0.14865,0.0296212949980549,0.15753,0.14026,"Observed","StomachCancer","All","Both"
7.375,30139,3,27,0.76173,0.00215648786927516,0.76496,0.75852,"Observed","BreastCancer","All","Both"
7.375,11552,2,9,0.45036,0.00512210517568696,0.45491,0.44586,"Observed","ColorectalCancer","All","Both"
7.375,2649,0,1,0.49049,0.0103206778976972,0.50051,0.48067,"Observed","HeadNeckCancer","All","Both"
7.375,157,0,1,0.12339,0.0520610690178179,0.13664,0.11142,"Observed","LiverCancer","All","Both"
7.375,20949,3,11,0.64781,0.00316809527886061,0.65184,0.6438,"Observed","ProstateCancer","All","Both"
7.378,30109,3,27,0.76166,0.00215725508518942,0.76488,0.75844,"Observed","BreastCancer","All","Both"
7.378,11541,4,8,0.45021,0.00512503688495938,0.45475,0.44571,"Observed","ColorectalCancer","All","Both"
7.378,2648,1,0,0.4903,0.0103275873640634,0.50033,0.48048,"Observed","HeadNeckCancer","All","Both"
7.378,1521,0,1,0.09506,0.0171580362553372,0.09831,0.09192,"Observed","LungCancer","All","Both"
7.378,20935,1,21,0.64777,0.00316845537785106,0.65181,0.64376,"Observed","ProstateCancer","All","Both"
7.378,536,0,1,0.14865,0.0296212949980549,0.15753,0.14026,"Observed","StomachCancer","All","Both"
7.381,30079,2,21,0.76161,0.00215776741428627,0.76483,0.75839,"Observed","BreastCancer","All","Both"
7.381,11529,1,5,0.45017,0.0051257708853712,0.45471,0.44567,"Observed","ColorectalCancer","All","Both"
7.381,2647,2,2,0.48993,0.0103414080948722,0.49996,0.4801,"Observed","HeadNeckCancer","All","Both"
7.381,156,1,0,0.12259,0.0524567574316922,0.13587,0.11062,"Observed","LiverCancer","All","Both"
7.381,20913,5,11,0.64762,0.00317025939210908,0.65166,0.64361,"Observed","ProstateCancer","All","Both"
7.384,30056,3,18,0.76153,0.00215853688161893,0.76476,0.75832,"Observed","BreastCancer","All","Both"
7.384,11523,0,14,0.45017,0.0051257708853712,0.45471,0.44567,"Observed","ColorectalCancer","All","Both"
7.384,2643,0,1,0.48993,0.0103414080948722,0.49996,0.4801,"Observed","HeadNeckCancer","All","Both"
7.384,1520,1,1,0.095,0.0171706528287453,0.09825,0.09186,"Observed","LungCancer","All","Both"
7.384,20897,3,9,0.64753,0.0031713428616884,0.65156,0.64351,"Observed","ProstateCancer","All","Both"
7.386,30035,0,17,0.76153,0.00215853688161893,0.76476,0.75832,"Observed","BreastCancer","All","Both"
7.386,11509,1,8,0.45013,0.00512650733351771,0.45467,0.44563,"Observed","ColorectalCancer","All","Both"
7.386,2642,1,2,0.48975,0.0103483350709207,0.49978,0.47991,"Observed","HeadNeckCancer","All","Both"
7.386,1518,0,2,0.095,0.0171706528287453,0.09825,0.09186,"Observed","LungCancer","All","Both"
7.386,20885,3,14,0.64743,0.00317242720611168,0.65147,0.64342,"Observed","ProstateCancer","All","Both"
7.389,30018,0,7,0.76153,0.00215853688161893,0.76476,0.75832,"Observed","BreastCancer","All","Both"
7.389,11500,2,1,0.45005,0.00512798234635019,0.4546,0.44555,"Observed","ColorectalCancer","All","Both"
7.389,20868,2,3,0.64737,0.00317315103974822,0.65141,0.64336,"Observed","ProstateCancer","All","Both"
7.389,535,1,0,0.14837,0.0296803203299271,0.15726,0.13998,"Observed","StomachCancer","All","Both"
7.392,30011,2,5,0.76148,0.0021590512293118,0.76471,0.75826,"Observed","BreastCancer","All","Both"
7.392,11497,5,3,0.44985,0.00513167090906918,0.4544,0.44535,"Observed","ColorectalCancer","All","Both"
7.392,1516,3,0,0.09481,0.0172086967670884,0.09806,0.09167,"Observed","LungCancer","All","Both"
7.392,20863,4,2,0.64725,0.00317459904430734,0.65129,0.64323,"Observed","ProstateCancer","All","Both"
7.395,30004,1,17,0.76145,0.0021593084686284,0.76468,0.75824,"Observed","BreastCancer","All","Both"
7.395,11489,1,5,0.44981,0.00513240907384263,0.45436,0.44531,"Observed","ColorectalCancer","All","Both"
7.395,2639,0,1,0.48975,0.0103483350709207,0.49978,0.47991,"Observed","HeadNeckCancer","All","Both"
7.395,20857,1,10,0.64722,0.00317496109843203,0.65126,0.6432,"Observed","ProstateCancer","All","Both"
7.397,29986,1,19,0.76143,0.00215956598617755,0.76466,0.75821,"Observed","BreastCancer","All","Both"
7.397,11483,3,9,0.4497,0.0051346256311891,0.45425,0.44519,"Observed","ColorectalCancer","All","Both"
7.397,1513,0,1,0.09481,0.0172086967670884,0.09806,0.09167,"Observed","LungCancer","All","Both"
7.397,20846,2,12,0.64715,0.00317568588181188,0.65119,0.64314,"Observed","ProstateCancer","All","Both"
7.4,29966,1,24,0.7614,0.00215982381682791,0.76463,0.75819,"Observed","BreastCancer","All","Both"
7.4,11471,1,9,0.44966,0.00513536568828276,0.45421,0.44516,"Observed","ColorectalCancer","All","Both"
7.4,2638,0,1,0.48975,0.0103483350709207,0.49978,0.47991,"Observed","HeadNeckCancer","All","Both"
7.4,155,1,0,0.1218,0.0528545645193306,0.1351,0.10982,"Observed","LiverCancer","All","Both"
7.4,1512,0,2,0.09481,0.0172086967670884,0.09806,0.09167,"Observed","LungCancer","All","Both"
7.4,20832,2,14,0.64709,0.00317641147402464,0.65113,0.64308,"Observed","ProstateCancer","All","Both"
7.403,29941,3,12,0.76133,0.00216059846762474,0.76456,0.75811,"Observed","BreastCancer","All","Both"
7.403,11461,1,7,0.44962,0.0051361069305181,0.45417,0.44512,"Observed","ColorectalCancer","All","Both"
7.403,2637,0,3,0.48975,0.0103483350709207,0.49978,0.47991,"Observed","HeadNeckCancer","All","Both"
7.403,1510,0,2,0.09481,0.0172086967670884,0.09806,0.09167,"Observed","LungCancer","All","Both"
7.403,20816,0,12,0.64709,0.00317641147402464,0.65113,0.64308,"Observed","ProstateCancer","All","Both"
7.405,29926,3,28,0.76125,0.00216137361716368,0.76448,0.75803,"Observed","BreastCancer","All","Both"
7.405,11453,3,5,0.4495,0.00513833351064423,0.45405,0.445,"Observed","ColorectalCancer","All","Both"
7.405,2634,0,1,0.48975,0.0103483350709207,0.49978,0.47991,"Observed","HeadNeckCancer","All","Both"
7.405,154,1,1,0.12101,0.0532545416789957,0.13433,0.10902,"Observed","LiverCancer","All","Both"
7.405,1508,1,0,0.09475,0.0172214772183601,0.098,0.0916,"Observed","LungCancer","All","Both"
7.405,189,0,1,0.0452,0.0504688070765812,0.0499,0.04095,"Observed","PancreaticCancer","All","Both"
7.405,20804,3,11,0.647,0.00317750253459873,0.65104,0.64298,"Observed","ProstateCancer","All","Both"
7.408,29895,3,0,0.76117,0.0021621500964558,0.76441,0.75796,"Observed","BreastCancer","All","Both"
7.408,11445,4,1,0.44934,0.00514130519280966,0.45389,0.44484,"Observed","ColorectalCancer","All","Both"
7.408,20790,1,2,0.64697,0.00317786659306191,0.65101,0.64295,"Observed","ProstateCancer","All","Both"
7.408,534,0,1,0.14837,0.0296803203299271,0.15726,0.13998,"Observed","StomachCancer","All","Both"
7.411,29892,2,1,0.76112,0.00216266768099317,0.76436,0.7579,"Observed","BreastCancer","All","Both"
7.411,11440,0,3,0.44934,0.00514130519280966,0.45389,0.44484,"Observed","ColorectalCancer","All","Both"
7.411,20787,2,1,0.64691,0.00317859483005268,0.65095,0.64289,"Observed","ProstateCancer","All","Both"
7.414,29889,4,13,0.76102,0.0021637027555751,0.76426,0.7578,"Observed","BreastCancer","All","Both"
7.414,11437,0,7,0.44934,0.00514130519280966,0.45389,0.44484,"Observed","ColorectalCancer","All","Both"
7.414,2633,2,1,0.48938,0.0103622751549984,0.49942,0.47954,"Observed","HeadNeckCancer","All","Both"
7.414,152,0,1,0.12101,0.0532545416789957,0.13433,0.10902,"Observed","LiverCancer","All","Both"
7.414,1507,1,1,0.09469,0.0172342651458304,0.09794,0.09154,"Observed","LungCancer","All","Both"
7.414,20784,3,11,0.64681,0.00317968724060882,0.65086,0.64279,"Observed","ProstateCancer","All","Both"
7.416,29872,1,22,0.761,0.00216396171537781,0.76423,0.75778,"Observed","BreastCancer","All","Both"
7.416,11430,3,10,0.44923,0.00514353848271007,0.45378,0.44472,"Observed","ColorectalCancer","All","Both"
7.416,2630,1,0,0.48919,0.0103692514105779,0.49923,0.47935,"Observed","HeadNeckCancer","All","Both"
7.416,151,0,1,0.12101,0.0532545416789957,0.13433,0.10902,"Observed","LiverCancer","All","Both"
7.416,1505,0,2,0.09469,0.0172342651458304,0.09794,0.09154,"Observed","LungCancer","All","Both"
7.416,20770,0,19,0.64681,0.00317968724060882,0.65086,0.64279,"Observed","ProstateCancer","All","Both"
7.419,29849,3,19,0.76092,0.00216473965825384,0.76416,0.7577,"Observed","BreastCancer","All","Both"
7.419,11417,1,6,0.44919,0.00514428426242405,0.45374,0.44468,"Observed","ColorectalCancer","All","Both"
7.419,2629,0,3,0.48919,0.0103692514105779,0.49923,0.47935,"Observed","HeadNeckCancer","All","Both"
7.419,1503,2,0,0.09456,0.0172599657809797,0.09781,0.09141,"Observed","LungCancer","All","Both"
7.419,188,0,1,0.0452,0.0504688070765812,0.0499,0.04095,"Observed","PancreaticCancer","All","Both"
7.419,20751,4,10,0.64669,0.00318114790860455,0.65073,0.64267,"Observed","ProstateCancer","All","Both"
7.422,29827,2,18,0.76087,0.00216525887921818,0.7641,0.75765,"Observed","BreastCancer","All","Both"
7.422,11410,0,8,0.44919,0.00514428426242405,0.45374,0.44468,"Observed","ColorectalCancer","All","Both"
7.422,2626,0,3,0.48919,0.0103692514105779,0.49923,0.47935,"Observed","HeadNeckCancer","All","Both"
7.422,1501,0,1,0.09456,0.0172599657809797,0.09781,0.09141,"Observed","LungCancer","All","Both"
7.422,20737,5,15,0.64653,0.00318297535351574,0.65058,0.64251,"Observed","ProstateCancer","All","Both"
7.425,29807,3,21,0.76079,0.00216603854850199,0.76403,0.75757,"Observed","BreastCancer","All","Both"
7.425,11402,3,10,0.44907,0.00514652723436844,0.45362,0.44456,"Observed","ColorectalCancer","All","Both"
7.425,2623,1,2,0.489,0.0103762602300174,0.49905,0.47916,"Observed","HeadNeckCancer","All","Both"
7.425,150,0,1,0.12101,0.0532545416789957,0.13433,0.10902,"Observed","LiverCancer","All","Both"
7.425,1500,0,2,0.09456,0.0172599657809797,0.09781,0.09141,"Observed","LungCancer","All","Both"
7.425,20717,3,27,0.64644,0.00318407332799655,0.65048,0.64242,"Observed","ProstateCancer","All","Both"
7.425,533,0,1,0.14837,0.0296803203299271,0.15726,0.13998,"Observed","StomachCancer","All","Both"
7.427,29783,2,1,0.76074,0.00216655899240924,0.76398,0.75752,"Observed","BreastCancer","All","Both"
7.427,2620,1,0,0.48882,0.0103832803651462,0.49887,0.47897,"Observed","HeadNeckCancer","All","Both"
7.427,20687,1,1,0.64641,0.00318444026193748,0.65045,0.64238,"Observed","ProstateCancer","All","Both"
7.43,29780,3,5,0.76066,0.00216733960737724,0.7639,0.75744,"Observed","BreastCancer","All","Both"
7.43,11389,0,3,0.44907,0.00514652723436844,0.45362,0.44456,"Observed","ColorectalCancer","All","Both"
7.43,2619,1,0,0.48863,0.0103903011147093,0.49868,0.47878,"Observed","HeadNeckCancer","All","Both"
7.43,1498,1,0,0.0945,0.0172728789855131,0.09775,0.09135,"Observed","LungCancer","All","Both"
7.43,20685,3,1,0.64631,0.00318554112939051,0.65036,0.64229,"Observed","ProstateCancer","All","Both"
7.433,29772,2,11,0.76061,0.00216786012332446,0.76385,0.75739,"Observed","BreastCancer","All","Both"
7.433,11386,1,2,0.44903,0.00514727664507928,0.45358,0.44452,"Observed","ColorectalCancer","All","Both"
7.433,1497,1,4,0.09443,0.0172857997876423,0.09769,0.09129,"Observed","LungCancer","All","Both"
7.433,20681,3,7,0.64622,0.00318664204223264,0.65027,0.6422,"Observed","ProstateCancer","All","Both"
7.433,532,0,1,0.14837,0.0296803203299271,0.15726,0.13998,"Observed","StomachCancer","All","Both"
7.436,29759,4,16,0.76051,0.0021689017596723,0.76375,0.75729,"Observed","BreastCancer","All","Both"
7.436,11383,3,4,0.44891,0.00514952580261952,0.45346,0.4444,"Observed","ColorectalCancer","All","Both"
7.436,2618,0,3,0.48863,0.0103903011147093,0.49868,0.47878,"Observed","HeadNeckCancer","All","Both"
7.436,1492,1,1,0.09437,0.0172987976163393,0.09763,0.09122,"Observed","LungCancer","All","Both"
7.436,187,0,1,0.0452,0.0504688070765812,0.0499,0.04095,"Observed","PancreaticCancer","All","Both"
7.436,20671,2,21,0.64616,0.00318737644740092,0.65021,0.64213,"Observed","ProstateCancer","All","Both"
7.438,29739,2,28,0.76046,0.00216942305570156,0.7637,0.75723,"Observed","BreastCancer","All","Both"
7.438,11376,0,7,0.44891,0.00514952580261952,0.45346,0.4444,"Observed","ColorectalCancer","All","Both"
7.438,2615,1,1,0.48844,0.0103973386006848,0.4985,0.47859,"Observed","HeadNeckCancer","All","Both"
7.438,1490,1,2,0.09431,0.0173118205754627,0.09756,0.09116,"Observed","LungCancer","All","Both"
7.438,20648,5,15,0.646,0.00318921607761795,0.65005,0.64197,"Observed","ProstateCancer","All","Both"
7.441,29709,1,24,0.76043,0.00216968417451779,0.76368,0.75721,"Observed","BreastCancer","All","Both"
7.441,11369,1,9,0.44887,0.00515027701849604,0.45343,0.44436,"Observed","ColorectalCancer","All","Both"
7.441,2613,0,2,0.48844,0.0103973386006848,0.4985,0.47859,"Observed","HeadNeckCancer","All","Both"
7.441,1487,0,2,0.09431,0.0173118205754627,0.09756,0.09116,"Observed","LungCancer","All","Both"
7.441,20628,0,14,0.646,0.00318921607761795,0.65005,0.64197,"Observed","ProstateCancer","All","Both"
7.444,29684,4,15,0.76033,0.00217073020051579,0.76357,0.7571,"Observed","BreastCancer","All","Both"
7.444,11359,1,8,0.44883,0.00515102944784717,0.45339,0.44432,"Observed","ColorectalCancer","All","Both"
7.444,2611,0,1,0.48844,0.0103973386006848,0.4985,0.47859,"Observed","HeadNeckCancer","All","Both"
7.444,1485,0,1,0.09431,0.0173118205754627,0.09756,0.09116,"Observed","LungCancer","All","Both"
